,set_num,name_x,year,theme_id,num_parts,id,name_y,parent_id
9768,76027-1,Black Manta Deep Sea Strike,2015,486,386,486,Justice League,482.0
9769,76028-1,Darkseid Invasion,2015,486,543,486,Justice League,482.0
9770,76040-1,Brainiac Attack,2015,486,178,486,Justice League,482.0
9771,comcon013-1,Super Heroes Unite - Green Lantern - San Diego Comic-Con 2011 Exclusive,2011,486,4,486,Justice League,482.0
9772,comcon016-1,Super Heroes Unite - Green Lantern - New York Comic-Con 2011 Exclusive,2011,486,4,486,Justice League,482.0
9773,comcon020-1,Super Heroes Unite - Shazam Captain Marvel - San Diego Comic-Con 2012 Exclusive,2012,486,1,486,Justice League,482.0
9774,comcon022-1,Super Heroes Unite - Bizarro - San Diego Comic-Con 2012 Exclusive,2012,486,1,486,Justice League,482.0
9775,comcon030-1,Green Arrow - San Diego Comic-Con 2013 Exclusive,2013,486,1,486,Justice League,482.0
9776,5002145-1,Rocket Raccoon,2014,483,12,483,Guardians of the Galaxy,482.0
9777,76019-1,Starblaster Showdown,2014,483,195,483,Guardians of the Galaxy,482.0
9778,76020-1,Knowhere Escape Mission,2014,483,432,483,Guardians of the Galaxy,482.0
9779,76021-1,The Milano Spaceship Rescue,2014,483,664,483,Guardians of the Galaxy,482.0
9780,76079-1,Ravager Attack,2017,483,196,483,Guardians of the Galaxy,482.0
9781,76080-1,Ayesha's Revenge,2017,483,304,483,Guardians of the Galaxy,482.0
9782,76081-1,The Milano vs. The Abilisk,2017,483,456,483,Guardians of the Galaxy,482.0
9783,comcon034-1,Rocket Raccoon’s Warbird,2014,483,145,483,Guardians of the Galaxy,482.0
9784,comcon035-1,The Collector - San Diego Comic-Con 2014 Exclusive,2014,483,8,483,Guardians of the Galaxy,482.0
9785,5002939-1,The Phantom,2015,182,23,182,Star Wars Rebels,158.0
9786,5004408-1,Rebel A-wing Pilot,2016,182,5,182,Star Wars Rebels,158.0
9787,66512-1,"Star Wars Super Pack 2 in 1 (75048, 75053)",2014,182,2,182,Star Wars Rebels,158.0
9788,75048-1,The Phantom,2014,182,233,182,Star Wars Rebels,158.0
9789,75053-1,The Ghost,2014,182,927,182,Star Wars Rebels,158.0
9790,75078-1,Imperial Troop Transport,2015,182,141,182,Star Wars Rebels,158.0
9791,75082-1,TIE Advanced Prototype,2015,182,354,182,Star Wars Rebels,158.0
9792,75083-1,AT-DP,2015,182,498,182,Star Wars Rebels,158.0
9793,75084-1,Wookiee Gunship,2015,182,568,182,Star Wars Rebels,158.0
9794,75090-1,Ezra's Speeder Bike,2015,182,267,182,Star Wars Rebels,158.0
9795,75090-2,Ezra's Speeder Bike,2015,182,253,182,Star Wars Rebels,158.0
9796,75106-1,Imperial Assault Carrier,2015,182,1214,182,Star Wars Rebels,158.0
9797,75128-1,TIE Advanced Prototype,2016,182,93,182,Star Wars Rebels,158.0
9798,75129-1,Wookiee Gunship,2016,182,84,182,Star Wars Rebels,158.0
9799,75130-1,AT-DP,2016,182,76,182,Star Wars Rebels,158.0
9800,75141-1,Kanan's Speeder Bike,2016,182,226,182,Star Wars Rebels,158.0
9801,75150-1,Vader’s TIE Advanced vs. A-Wing Starfighter,2016,182,700,182,Star Wars Rebels,158.0
9802,75157-1,Captain Rex’s AT-TE,2016,182,969,182,Star Wars Rebels,158.0
9803,75158-1,Rebel Combat Frigate,2016,182,934,182,Star Wars Rebels,158.0
9804,75170-1,The Phantom,2017,182,267,182,Star Wars Rebels,158.0
9805,comcon039-1,The Ghost Starship,2014,182,127,182,Star Wars Rebels,158.0
9806,SW911509-1,Imperial Shooter,2015,182,20,182,Star Wars Rebels,158.0
9807,SW911719-1,Kanan Jarrus foilpack,2017,182,6,182,Star Wars Rebels,158.0
9808,SW911720-1,The Ghost,2017,182,50,182,Star Wars Rebels,158.0
9809,SW911724-1,A-Wing,2017,182,47,182,Star Wars Rebels,158.0
9890,5378-1,Hogwarts Castle (3rd edition),2007,249,904,249,Order of the Phoenix,246.0
10045,6205-1,V-wing Fighter,2006,168,118,168,Star Wars Episode 3,158.0
10046,65771-1,Episode III Collectors' Set,2005,168,5,168,Star Wars Episode 3,158.0
10047,65844-1,Star Wars Co-Pack of 7255 4492 and 4494,2005,168,3,168,Star Wars Episode 3,158.0
10048,65845-1,Star Wars Co-Pack of 7256 4492 and 4494,2005,168,3,168,Star Wars Episode 3,158.0
10049,7250-1,Clone Scout Walker,2005,168,109,168,Star Wars Episode 3,158.0
10050,7251-1,Darth Vader Transformation,2005,168,60,168,Star Wars Episode 3,158.0
10051,7252-1,Droid Tri-Fighter,2005,168,147,168,Star Wars Episode 3,158.0
10052,7255-1,General Grievous Chase,2005,168,112,168,Star Wars Episode 3,158.0
10053,7256-1,Jedi Starfighter & Vulture Droid,2005,168,202,168,Star Wars Episode 3,158.0
10054,7257-1,Ultimate Lightsaber Duel,2005,168,278,168,Star Wars Episode 3,158.0
10055,7258-1,Wookiee Attack,2005,168,368,168,Star Wars Episode 3,158.0
10056,7259-1,ARC-170 Starfighter,2005,168,401,168,Star Wars Episode 3,158.0
10057,7260-1,Wookiee Catamaran,2005,168,381,168,Star Wars Episode 3,158.0
10058,7261-1,Clone Turbo Tank [Light-Up Mace Windu],2005,168,803,168,Star Wars Episode 3,158.0
10059,7261-2,Clone Turbo Tank (with Non-Light-Up Mace Windu),2006,168,814,168,Star Wars Episode 3,158.0
10060,7283-1,Ultimate Space Battle,2005,168,540,168,Star Wars Episode 3,158.0
10061,75015-1,Corporate Alliance Tank Droid,2013,168,271,168,Star Wars Episode 3,158.0
10062,75135-1,Obi-Wan's Jedi Interceptor,2016,168,212,168,Star Wars Episode 3,158.0
10063,75151-1,Clone Turbo Tank,2016,168,902,168,Star Wars Episode 3,158.0
10064,75182-1,Republic Fighter Tank,2017,168,302,168,Star Wars Episode 3,158.0
10065,7654-1,Droids Battle Pack,2007,168,102,168,Star Wars Episode 3,158.0
10066,7655-1,Clone Troopers Battle Pack,2007,168,58,168,Star Wars Episode 3,158.0
10067,7656-1,General Grievous Starfighter,2007,168,232,168,Star Wars Episode 3,158.0
10068,7661-1,Jedi Starfighter with Hyperdrive Booster Ring,2007,168,574,168,Star Wars Episode 3,158.0
10069,7671-1,AT-AP Walker,2008,168,392,168,Star Wars Episode 3,158.0
10070,7678-1,Droid Gunship,2008,168,323,168,Star Wars Episode 3,158.0
10071,7915-1,Imperial V-wing Starfighter,2011,168,138,168,Star Wars Episode 3,158.0
10072,8093-1,Plo Koon’s Jedi Starfighter,2010,168,174,168,Star Wars Episode 3,158.0
10073,8096-1,Emperor Palpatine’s Shuttle,2010,168,591,168,Star Wars Episode 3,158.0
10074,9494-1,Anakin's Jedi Interceptor,2012,168,299,168,Star Wars Episode 3,158.0
10075,9526-1,Palpatine’s Arrest,2012,168,646,168,Star Wars Episode 3,158.0
10076,K7283-1,V-wing Space Battle Collection,2005,168,3,168,Star Wars Episode 3,158.0
10077,sw117promo-1,Darth Vader Polybag - 56. International Toy Fair Nuernberg (N├╝rnberg),2005,168,2,168,Star Wars Episode 3,158.0
10078,tf05-1,Lego Toy Fair 2005 Star Wars V.I.P. Gala Set,2005,168,38,168,Star Wars Episode 3,158.0
10356,6866-1,Wolverine's Chopper Showdown,2012,491,199,491,X-Men,482.0
10357,76022-1,X-Men vs. The Sentinel,2014,491,335,491,X-Men,482.0
10358,comcon021-1,Super Heroes Unite - Phoenix Jean Gray - San Diego Comic-Con 2012 Exclusive,2012,491,5,491,X-Men,482.0
10832,7195-1,Ambush in Cairo,2009,267,79,267,Raiders of the Lost Ark,264.0
10833,7621-1,Lost Tomb,2008,267,277,267,Raiders of the Lost Ark,264.0
10834,7622-1,Race for the Stolen Treasure,2008,267,275,267,Raiders of the Lost Ark,264.0
10835,7623-1,Temple Escape,2008,267,553,267,Raiders of the Lost Ark,264.0
10836,7683-1,Fight on the Flying Wing,2009,267,375,267,Raiders of the Lost Ark,264.0
10837,7197-1,Venice Canal Chase,2009,266,420,266,Last Crusade,264.0
10838,7198-1,Fighter Plane Attack,2009,266,383,266,Last Crusade,264.0
10839,7620-1,Motorcycle Chase,2008,266,79,266,Last Crusade,264.0
10840,7199-1,Temple of Doom,2009,268,652,268,Temple of Doom,264.0
10841,7682-1,Shanghai Chase,2009,268,244,268,Temple of Doom,264.0
10885,75006-1,LEGO Star Wars Jedi Starfighter and Kamino,2013,180,61,180,Planet Series 4,158.0
10886,75008-1,LEGO Star Wars TIE Bomber and Asteroid Field,2013,180,60,180,Planet Series 4,158.0
10992,75079-1,Shadow Troopers,2015,183,95,183,Star Wars Expanded Universe,158.0
10993,75088-1,Senate Commando Troopers,2015,183,106,183,Star Wars Expanded Universe,158.0
10994,75089-1,Geonosis Troopers,2015,183,105,183,Star Wars Expanded Universe,158.0
10995,75166-1,First Order Transport Speeder Battle Pack,2017,612,115,612,Star Wars Episode 8,158.0
10996,75183-1,"Darth Vader"" Transformation",2017,179,290,179,Planet Series 3,158.0
11079,76023-1,The Tumbler,2014,485,1866,485,Ultimate Collector Series,484.0
11080,7784-1,The Batmobile Ultimate Collectors' Edition,2006,485,1045,485,Ultimate Collector Series,484.0
11099,79005-1,The Wizard Battle,2013,567,113,567,The Fellowship of the Ring,566.0
11100,79006-1,The Council of Elrond,2013,567,242,567,The Fellowship of the Ring,566.0
11101,9469-1,Gandalf Arrives,2012,567,83,567,The Fellowship of the Ring,566.0
11102,9472-1,Attack on Weathertop,2012,567,429,567,The Fellowship of the Ring,566.0
11103,9473-1,The Mines of Moria,2012,567,780,567,The Fellowship of the Ring,566.0
11104,79007-1,Battle at the Black Gate,2013,569,655,569,The Return of the King,566.0
11105,79008-1,Pirate Ship Ambush,2013,569,754,569,The Return of the King,566.0
11106,9470-1,Shelob Attacks,2012,569,227,569,The Return of the King,566.0
11666,comcon031-1,Azog - San Diego Comic-Con 2013 Exclusive,2013,562,6,562,The Hobbit,561.0
11667,comcon038-1,Bard the Bowman,2014,562,5,562,The Hobbit,561.0
